#1  ParID
#2  NUMBER
#3  NumberofUserIdentifications
#4  NumberofLines>2sigma
#5  RA
#6  Dec
#7  Jmagnitude [99.0 denotes no detection]
#8  Hmagnitude [99.0 denotes no detection]
#9  A_IMAGE
#10 B_IMAGE
#11 redshift
#12 redshift_err
#13 RedshiftFlag [1: Fails to Match That of Other Lines to Within 2.0%, 2: Reviewers Failed To Match Within  2.0%, 4: Reviewers Failed To Match And Neither Was H_alpha, 8: Two lines have same ID, but different Wavelength]
#14 RestFrameFWHM, [Angs]
#15 RestFrameFWHMerror [Angs]
#16 FWHMFlag [1: Deviation by more than factor of 1.5]
#17 Rest-frameEW [Angs]
#18 Lineflux [ergs/s/cm^2]
#19 Linefluxerror [ergs/s/cm^2]
#20 SNR
#21 FluxFlag [1: Error Deviation by more than factor of 1.5; 2: Flux Deviation by more than factor of 1.5]
#22 ContaminationFlag [1=no, 2=yes]
#23 EdgeFlag [1: Overlaps Upper Limit,  1.675 (um), 2: Overlaps Lower Limit,  0.850 (um), 3: Overlaps Middle Section, 
#24 Wavelength
#25 LineID
#26 QualityFlag [+1: Potential Flux Issues, +2: Only multi-line for close, S/N <  5.0, lines (i.e. Ha/SII or Hb/OIII), +4: Single Line Sources, +8: Only Identified By Single Reviewer, +16: Significant Redshift Disagreements
   96    129    2    2   32.364922   -4.722433    23.76    23.76    2.636    1.382   0.96776  0.00102   0    266.66     31.96   0      242.25  7.4082349E-17 8.6853501E-18   8.52958   0   2   0     1.29138         H_alpha    1
   96    137    2    2   32.344784   -4.717586    23.85    23.71    1.621    1.423   0.65444  0.00091   0    100.64     24.58   0       41.47  2.8841551E-17 6.8929002E-18   4.18424   0   2   0     1.08582         H_alpha    1
   96    137    1    2   32.344784   -4.717586    23.85    23.71    1.621    1.423   0.64834  0.00113   0    115.53     51.03   0       26.11  8.7282601E-18 2.8769400E-18   3.03387   0   2   0     1.57120       SIII_9532    9
   96    141    2    1   32.339115   -4.729887    23.91    23.51    3.435    1.767   0.55473  0.00152   0    198.80     37.68   0       60.97  4.4213247E-17 7.9233704E-18   5.58011   0   2   0     1.02029         H_alpha    5
   96    144    2    2   32.347054   -4.720784    23.92    23.83    1.812    1.324   0.68932  0.00046   0     71.77     11.31   0      100.65  1.0078710E-16 1.5237051E-17   6.61461   0   1   2     0.84382  OIII_4959+5007    1
   96    144    2    2   32.347054   -4.720784    23.92    23.83    1.812    1.324   0.68682  0.00049   0    100.44     13.55   0       64.81  4.0106798E-17 5.0745851E-18   7.90346   0   1   0     1.10707         H_alpha    0
   96    154    1    3   32.347240   -4.712029    23.99    23.79    2.143    1.381   1.14401  0.00616   0    385.12    193.56   0       49.50  2.2799099E-17 9.1551200E-18   2.49031   0   1   3     1.07093  OIII_4959+5007    9
   96    154    2    3   32.347240   -4.712029    23.99    23.79    2.143    1.381   1.14374  0.00184   0    438.43     65.15   0      153.15  3.5795798E-17 6.6717650E-18   5.36527   1   1   0     1.40642         H_alpha    1
   96    154    1    3   32.347240   -4.712029    23.99    23.79    2.143    1.381   1.14453  0.00167   0    472.24     51.67   0       50.89  1.2340900E-17 4.0493601E-18   3.04762   0   1   3     1.44220             SII    9
   96    162    1    2   32.350803   -4.734128    24.09    24.01    2.379    1.283   0.62476  0.00175   0    210.76     45.20   0       80.08  3.4791299E-17 7.7466002E-18   4.49117   0   1   0     1.06633         H_alpha   10
